-441.000;-0.735;-1.000;4.482;-456.000;-0.760;-1.000;4.583;-486.000;-0.810;-1.000;3.975;-452.000;-0.753;-1.000;4.069;-454.000;-0.757;-1.000;7.287;-412.000;-0.687;-2.000;25.248;-409.000;-0.682;-2.000;33.013;-454.000;-0.757;0.000;10.555;5
-419.000;-0.698;-1.000;3.304;-446.000;-0.743;-1.000;4.070;-493.000;-0.822;-1.000;2.700;-450.000;-0.750;-1.000;2.395;-456.000;-0.760;-1.000;5.335;-460.000;-0.767;0.000;22.605;-473.000;-0.788;1.000;23.395;-456.000;-0.760;-1.000;6.995;5
-418.000;-0.697;-1.000;3.110;-423.000;-0.705;-1.000;3.057;-494.000;-0.823;-1.000;2.036;-427.000;-0.712;-1.000;2.158;-456.000;-0.760;-1.000;5.692;-326.000;-0.543;1.000;23.965;-404.000;-0.673;0.000;25.509;-452.000;-0.753;-1.000;7.114;5
-411.000;-0.685;-1.000;2.552;-443.000;-0.738;-1.000;2.150;-479.000;-0.798;-1.000;1.854;-434.000;-0.723;-1.000;2.104;-420.000;-0.700;-1.000;5.341;-545.000;-0.908;-1.000;22.134;-441.000;-0.735;0.000;22.813;-451.000;-0.752;-1.000;6.098;5
-413.000;-0.688;-1.000;3.896;-469.000;-0.782;-1.000;3.728;-484.000;-0.807;-1.000;2.474;-472.000;-0.787;-1.000;2.621;-454.000;-0.757;-1.000;5.757;-443.000;-0.738;-1.000;23.172;-451.000;-0.752;0.000;32.115;-420.000;-0.700;0.000;9.631;5
-441.000;-0.735;0.000;7.036;-447.000;-0.745;0.000;6.851;-458.000;-0.763;0.000;3.754;-425.000;-0.708;0.000;4.008;-442.000;-0.737;-1.000;9.376;-467.000;-0.778;-1.000;33.058;-549.000;-0.915;0.000;45.169;-415.000;-0.692;0.000;17.713;5
-463.000;-0.772;-1.000;3.946;-451.000;-0.752;0.000;4.058;-493.000;-0.822;-1.000;3.506;-429.000;-0.715;-1.000;3.348;-442.000;-0.737;-1.000;5.273;-467.000;-0.778;-1.000;22.365;-599.000;-0.998;0.000;31.184;-514.000;-0.857;-1.000;9.765;5
-429.000;-0.715;-1.000;3.128;-426.000;-0.710;-1.000;2.841;-467.000;-0.778;-1.000;2.489;-441.000;-0.735;-1.000;2.561;-439.000;-0.732;-1.000;4.772;-509.000;-0.848;-1.000;19.576;-455.000;-0.758;0.000;25.125;-453.000;-0.755;-1.000;8.252;5
-464.000;-0.773;-1.000;4.578;-441.000;-0.735;-1.000;4.908;-499.000;-0.832;-1.000;3.454;-433.000;-0.722;-1.000;3.514;-443.000;-0.738;-1.000;6.116;-458.000;-0.763;-1.000;23.237;-661.000;-1.102;-2.000;35.293;-526.000;-0.877;-0.500;11.033;5
-451.000;-0.752;-1.000;2.976;-434.000;-0.723;-1.000;3.291;-467.000;-0.778;-1.000;2.071;-421.000;-0.702;-1.000;2.168;-410.000;-0.683;-1.000;4.175;-456.000;-0.760;0.000;16.132;-453.000;-0.755;-1.000;23.016;-458.000;-0.763;-1.000;6.593;5
-434.000;-0.723;-1.000;4.007;-428.000;-0.713;-1.000;4.213;-491.000;-0.818;-1.000;2.626;-441.000;-0.735;-1.000;3.490;-476.000;-0.793;-1.000;9.645;-520.000;-0.867;-1.000;22.285;-450.000;-0.750;0.000;28.023;-430.000;-0.717;0.000;9.284;5
-450.000;-0.750;-1.000;2.820;-447.000;-0.745;-1.000;2.807;-498.000;-0.830;-1.000;2.009;-430.000;-0.717;-1.000;2.692;-455.000;-0.758;-1.000;7.477;-445.000;-0.742;-1.000;17.711;-361.000;-0.602;-1.000;23.247;-459.000;-0.765;-1.000;6.576;5
-415.000;-0.692;-1.000;4.308;-429.000;-0.715;-1.000;4.607;-500.000;-0.833;-1.000;3.041;-421.000;-0.702;-1.000;3.144;-409.000;-0.682;-1.000;7.166;-435.000;-0.725;0.000;20.745;-338.000;-0.563;0.000;28.541;-398.000;-0.663;0.000;9.990;5
-438.000;-0.730;-1.000;2.822;-458.000;-0.763;-1.000;2.814;-484.000;-0.807;-1.000;1.992;-444.000;-0.740;-1.000;2.445;-479.000;-0.798;-1.000;6.193;-504.000;-0.840;0.000;18.082;-570.000;-0.950;0.000;25.195;-490.000;-0.817;-1.000;7.356;5
-417.000;-0.695;-1.000;2.520;-449.000;-0.748;-1.000;2.191;-474.000;-0.790;-1.000;1.764;-419.000;-0.698;-1.000;2.303;-430.000;-0.717;-1.000;5.575;-398.000;-0.663;-1.000;14.546;-389.000;-0.648;-1.000;23.056;-463.000;-0.772;-1.000;5.995;5
-444.000;-0.740;-1.000;3.311;-443.000;-0.738;-1.000;3.249;-482.000;-0.803;-1.000;2.307;-421.000;-0.702;-1.000;2.599;-475.000;-0.792;-1.000;6.161;-477.000;-0.795;-1.000;18.322;-600.000;-1.000;-1.000;25.135;-490.000;-0.817;-1.000;7.839;5
-438.000;-0.730;0.000;4.483;-450.000;-0.750;0.000;4.684;-493.000;-0.822;-1.000;3.910;-441.000;-0.735;-1.000;3.560;-380.000;-0.633;-1.000;5.646;-356.000;-0.593;0.000;18.185;-385.000;-0.642;0.000;29.143;-457.000;-0.762;-1.000;11.501;5
-406.000;-0.677;-1.000;2.625;-445.000;-0.742;-1.000;2.461;-465.000;-0.775;-1.000;1.864;-430.000;-0.717;-1.000;2.161;-406.000;-0.677;-1.000;4.760;-409.000;-0.682;0.000;12.959;-349.000;-0.582;0.000;21.182;-421.000;-0.702;0.000;6.299;5
-423.000;-0.705;-1.000;3.844;-437.000;-0.728;-1.000;4.000;-533.000;-0.888;-1.000;3.435;-428.000;-0.713;-1.000;3.244;-435.000;-0.725;-1.000;5.517;-407.000;-0.678;0.000;18.346;-344.000;-0.573;-1.500;28.953;-433.000;-0.722;0.000;9.825;5
-430.000;-0.717;-1.000;3.074;-428.000;-0.713;-1.000;3.071;-474.000;-0.790;-1.000;2.225;-428.000;-0.713;-1.000;2.252;-428.000;-0.713;-1.000;5.090;-465.000;-0.775;-1.000;14.927;-473.000;-0.788;-1.000;22.982;-447.000;-0.745;-1.000;7.272;5
-430.000;-0.717;-1.000;3.146;-443.000;-0.738;-1.000;3.011;-496.000;-0.827;-1.000;2.213;-437.000;-0.728;-1.000;2.736;-438.000;-0.730;-1.000;7.483;-482.000;-0.803;-1.000;20.715;-428.000;-0.713;-1.000;24.720;-456.000;-0.760;-1.000;8.481;5
-406.000;-0.677;-1.000;3.980;-457.000;-0.762;-1.000;4.092;-479.000;-0.798;-1.000;2.508;-437.000;-0.728;-1.000;2.498;-463.000;-0.772;-1.000;5.443;-443.000;-0.738;-1.000;17.437;-415.000;-0.692;-1.000;29.222;-429.000;-0.715;0.000;9.801;5
-435.000;-0.725;-1.000;2.848;-467.000;-0.778;-1.000;2.960;-479.000;-0.798;-1.000;2.192;-400.000;-0.667;-1.000;2.249;-427.000;-0.712;-1.000;4.812;-397.000;-0.662;-1.000;17.080;-460.000;-0.767;-2.000;24.922;-445.000;-0.742;-1.000;8.071;5
-436.000;-0.727;-1.000;4.539;-456.000;-0.760;-1.000;4.325;-500.000;-0.833;-1.000;2.657;-454.000;-0.757;-1.000;2.837;-434.000;-0.723;-1.000;6.575;-476.000;-0.793;-2.000;21.460;-456.000;-0.760;-1.000;32.707;-444.000;-0.740;-1.000;11.197;5
-416.000;-0.693;0.000;5.889;-446.000;-0.743;-1.000;5.720;-491.000;-0.818;-1.000;2.949;-454.000;-0.757;-1.000;2.601;-450.000;-0.750;0.000;6.037;-412.000;-0.687;1.000;23.312;-446.000;-0.743;0.000;37.728;-419.000;-0.698;-1.000;15.184;5
-443.000;-0.738;0.000;5.068;-449.000;-0.748;-1.000;4.986;-519.000;-0.865;-1.000;3.108;-471.000;-0.785;-1.000;2.886;-464.000;-0.773;-1.000;6.035;-595.000;-0.992;-1.000;20.540;-657.000;-1.095;-2.000;33.222;-560.000;-0.933;-1.000;12.208;5
-426.000;-0.710;-1.000;4.958;-409.000;-0.682;-1.000;4.657;-480.000;-0.800;-1.000;2.772;-440.000;-0.733;-1.000;2.939;-425.000;-0.708;-1.000;7.983;-287.000;-0.478;-1.000;24.054;-51.000;-0.085;-2.000;34.436;-392.000;-0.653;0.000;11.771;5
-422.000;-0.703;0.000;3.755;-437.000;-0.728;-1.000;3.524;-478.000;-0.797;-1.000;2.521;-408.000;-0.680;-1.000;2.891;-413.000;-0.688;-1.000;8.224;-446.000;-0.743;-2.000;20.043;-303.000;-0.505;0.000;29.864;-429.000;-0.715;-1.000;10.022;5
-422.000;-0.703;-1.000;5.047;-429.000;-0.715;-1.000;4.964;-481.000;-0.802;-1.000;3.114;-428.000;-0.713;-1.000;3.157;-470.000;-0.783;-1.000;7.869;-464.000;-0.773;-0.500;21.997;-324.000;-0.540;0.000;33.547;-442.000;-0.737;-1.000;13.306;5
-420.000;-0.700;-1.000;5.233;-461.000;-0.768;-1.000;5.039;-487.000;-0.812;-1.000;3.266;-467.000;-0.778;-1.000;3.061;-440.000;-0.733;-1.000;6.552;-480.000;-0.800;-1.000;19.459;-500.000;-0.833;-2.500;33.547;-535.000;-0.892;0.000;14.045;5
-424.000;-0.707;-1.000;3.079;-421.000;-0.702;-1.000;2.841;-476.000;-0.793;-1.000;2.671;-435.000;-0.725;-1.000;2.560;-414.000;-0.690;-1.000;4.585;-339.000;-0.565;1.000;16.112;-295.000;-0.492;0.000;27.526;-431.000;-0.718;-1.000;8.205;5
-424.000;-0.707;-1.000;6.883;-461.000;-0.768;-1.000;6.769;-483.000;-0.805;-1.000;3.441;-437.000;-0.728;-1.000;3.943;-429.000;-0.715;-1.000;10.038;-568.000;-0.947;-3.000;29.576;-805.000;-1.342;-2.000;41.281;-409.000;-0.682;-1.000;17.971;5
-438.000;-0.730;-1.000;4.596;-466.000;-0.777;-1.000;4.355;-476.000;-0.793;-1.000;2.490;-437.000;-0.728;-1.000;2.526;-462.000;-0.770;-1.000;5.895;-470.000;-0.783;-1.000;19.783;-511.000;-0.852;0.000;31.051;-476.000;-0.793;0.000;12.302;5
-432.000;-0.720;-1.000;4.351;-458.000;-0.763;-0.500;4.380;-482.000;-0.803;-1.000;2.374;-452.000;-0.753;-1.000;2.563;-440.000;-0.733;-1.000;6.297;-462.000;-0.770;-1.000;20.021;-433.000;-0.722;0.500;32.201;-454.000;-0.757;0.000;12.639;5
-460.000;-0.767;0.000;7.247;-472.000;-0.787;0.000;7.217;-495.000;-0.825;-1.000;3.979;-458.000;-0.763;-1.000;4.390;-471.000;-0.785;-1.000;10.584;-845.000;-1.408;0.000;27.774;-587.000;-0.978;1.000;39.648;-498.000;-0.830;0.000;19.081;5
-394.000;-0.657;0.000;9.359;-422.000;-0.703;0.000;8.916;-481.000;-0.802;-1.000;5.154;-431.000;-0.718;-1.000;5.552;-414.000;-0.690;-1.000;12.610;-672.000;-1.120;-2.000;36.413;-254.000;-0.423;-4.000;51.103;-392.000;-0.653;-0.500;25.033;5
-441.000;-0.735;0.000;6.913;-444.000;-0.740;-1.000;6.724;-481.000;-0.802;-1.000;3.485;-456.000;-0.760;-1.000;3.201;-453.000;-0.755;-1.000;6.838;-692.000;-1.153;-1.000;30.140;-967.000;-1.612;-2.000;43.268;-486.000;-0.810;-1.000;20.307;5
-390.000;-0.650;0.000;7.846;-439.000;-0.732;-1.000;7.803;-489.000;-0.815;-1.000;3.873;-420.000;-0.700;-1.000;4.206;-397.000;-0.662;-1.000;10.186;-437.000;-0.728;0.000;30.857;-244.000;-0.407;0.000;45.174;-454.000;-0.757;-1.000;21.567;5
-427.000;-0.712;-1.000;5.752;-448.000;-0.747;0.000;5.228;-484.000;-0.807;-1.000;3.356;-406.000;-0.677;-1.000;3.461;-462.000;-0.770;-1.000;8.109;-530.000;-0.883;-1.000;23.144;-502.000;-0.837;-2.000;38.858;-492.000;-0.820;-1.000;16.436;5
-443.000;-0.738;-1.000;4.341;-480.000;-0.800;-1.000;4.029;-489.000;-0.815;-1.000;2.535;-426.000;-0.710;-1.000;2.599;-427.000;-0.712;-1.000;5.413;-409.000;-0.682;-1.000;18.602;-338.000;-0.563;0.000;31.794;-381.000;-0.635;0.000;10.863;5
-449.000;-0.748;-1.000;2.919;-435.000;-0.725;-1.000;2.655;-496.000;-0.827;-1.000;2.007;-452.000;-0.753;-1.000;2.058;-445.000;-0.742;-1.000;3.916;-451.000;-0.752;0.000;14.348;-390.000;-0.650;0.000;25.969;-492.000;-0.820;-1.000;7.312;5
-414.000;-0.690;-1.000;3.756;-461.000;-0.768;-1.000;3.535;-486.000;-0.810;-1.000;2.153;-422.000;-0.703;-1.000;2.180;-399.000;-0.665;-1.000;4.236;-392.000;-0.653;-1.000;15.771;-420.000;-0.700;0.000;28.918;-476.000;-0.793;-1.000;8.977;5
-411.000;-0.685;-1.000;3.978;-428.000;-0.713;-1.000;3.613;-483.000;-0.805;-1.000;2.290;-439.000;-0.732;-1.000;2.303;-398.000;-0.663;-1.000;4.696;-397.000;-0.662;0.000;17.246;-437.000;-0.728;-1.000;29.630;-438.000;-0.730;-1.000;9.593;5
-409.000;-0.682;-1.000;3.102;-460.000;-0.767;-1.000;2.879;-476.000;-0.793;-1.000;1.998;-434.000;-0.723;-1.000;2.132;-465.000;-0.775;-1.000;4.350;-406.000;-0.677;-1.000;14.261;-350.000;-0.583;0.000;26.189;-453.000;-0.755;0.000;7.683;5
-423.000;-0.705;-1.000;2.771;-436.000;-0.727;-1.000;2.529;-475.000;-0.792;-1.000;1.832;-422.000;-0.703;-1.000;1.960;-417.000;-0.695;-1.000;4.019;-416.000;-0.693;-1.000;14.380;-484.000;-0.807;0.000;23.342;-493.000;-0.822;-1.000;6.818;5
-424.000;-0.707;-1.000;3.195;-426.000;-0.710;-1.000;3.043;-477.000;-0.795;-1.000;2.904;-444.000;-0.740;-1.000;2.906;-439.000;-0.732;-1.000;4.723;-482.000;-0.803;-1.000;17.096;-534.000;-0.890;-1.000;25.288;-468.000;-0.780;-1.000;7.542;5
-433.000;-0.722;-1.000;3.202;-434.000;-0.723;-1.000;2.966;-466.000;-0.777;-1.000;2.266;-424.000;-0.707;-1.000;2.202;-432.000;-0.720;-1.000;4.553;-335.000;-0.558;0.000;18.285;-269.000;-0.448;1.000;25.812;-443.000;-0.738;-1.000;7.710;5
-446.000;-0.743;-1.000;4.619;-464.000;-0.773;-1.000;4.379;-508.000;-0.847;-1.000;2.445;-436.000;-0.727;-1.000;2.434;-469.000;-0.782;-1.000;5.635;-564.000;-0.940;-1.000;21.431;-531.000;-0.885;-2.000;34.542;-535.000;-0.892;-1.000;11.498;5
-390.000;-0.650;0.000;3.383;-435.000;-0.725;-1.000;3.644;-478.000;-0.797;-1.000;2.139;-445.000;-0.742;-1.000;2.064;-397.000;-0.662;-1.000;4.569;-379.000;-0.632;0.000;19.165;-411.000;-0.685;0.000;25.527;-423.000;-0.705;-1.000;7.597;5
-407.000;-0.678;-1.000;3.274;-450.000;-0.750;-1.000;3.496;-500.000;-0.833;-1.000;2.521;-446.000;-0.743;-1.000;2.124;-418.000;-0.697;0.000;4.387;-433.000;-0.722;0.000;18.712;-316.000;-0.527;-1.000;26.926;-445.000;-0.742;0.000;7.929;5
-442.000;-0.737;-1.000;2.739;-461.000;-0.768;-1.000;2.412;-486.000;-0.810;-1.000;1.849;-455.000;-0.758;-1.000;1.868;-437.000;-0.728;-1.000;3.996;-452.000;-0.753;-1.000;17.532;-449.000;-0.748;0.000;23.155;-449.000;-0.748;-1.000;6.911;5
-430.000;-0.717;0.000;6.692;-470.000;-0.783;-1.000;6.431;-502.000;-0.837;-1.000;2.926;-434.000;-0.723;-1.000;3.040;-481.000;-0.802;-1.000;7.937;-573.000;-0.955;-2.000;26.189;-478.000;-0.797;-1.000;38.376;-547.000;-0.912;-1.000;15.907;5
-387.000;-0.645;-1.000;7.300;-460.000;-0.767;-1.000;7.753;-474.000;-0.790;-1.000;3.613;-431.000;-0.718;-1.000;3.137;-402.000;-0.670;-1.000;6.681;-406.000;-0.677;0.000;28.800;-37.000;-0.062;0.000;42.870;-372.000;-0.620;-1.000;18.071;5
-423.000;-0.705;-1.000;4.527;-432.000;-0.720;-1.000;4.798;-474.000;-0.790;-1.000;2.814;-441.000;-0.735;-1.000;2.692;-431.000;-0.718;0.000;6.009;-420.000;-0.700;0.000;24.693;-255.000;-0.425;-1.500;34.956;-398.000;-0.663;0.000;10.680;5
-405.000;-0.675;-1.000;3.876;-422.000;-0.703;-1.000;4.078;-475.000;-0.792;-1.000;2.164;-439.000;-0.732;-1.000;2.088;-438.000;-0.730;-1.000;4.941;-391.000;-0.652;0.000;21.182;-420.000;-0.700;-1.000;29.101;-447.000;-0.745;0.000;10.231;5
-390.000;-0.650;-1.000;3.739;-444.000;-0.740;-1.000;3.596;-478.000;-0.797;-1.000;2.304;-399.000;-0.665;-1.000;2.531;-424.000;-0.707;-1.000;5.521;-402.000;-0.670;-1.000;17.950;-401.000;-0.668;-2.500;30.322;-420.000;-0.700;-1.000;9.377;5
-441.000;-0.735;-1.000;4.311;-459.000;-0.765;-1.000;4.337;-512.000;-0.853;-1.000;2.401;-439.000;-0.732;-1.000;2.164;-446.000;-0.743;-1.000;5.211;-448.000;-0.747;-1.000;19.594;-290.000;-0.483;-1.500;34.307;-465.000;-0.775;-1.000;11.496;5
-427.000;-0.712;-1.000;3.633;-450.000;-0.750;-1.000;3.448;-481.000;-0.802;-1.000;2.169;-421.000;-0.702;-1.000;2.181;-434.000;-0.723;-1.000;5.277;-368.000;-0.613;-1.000;18.271;-419.000;-0.698;-1.000;27.006;-429.000;-0.715;-1.000;8.771;5
-422.000;-0.703;-1.000;5.550;-435.000;-0.725;-1.000;5.668;-468.000;-0.780;-1.000;3.635;-445.000;-0.742;-1.000;3.343;-455.000;-0.758;0.000;7.061;-414.000;-0.690;-1.000;27.511;-182.000;-0.303;-0.500;40.492;-401.000;-0.668;0.000;14.582;5
-476.000;-0.793;-1.000;5.215;-479.000;-0.798;-1.000;5.034;-458.000;-0.763;-1.000;2.854;-438.000;-0.730;-1.000;2.812;-430.000;-0.717;-1.000;6.628;-453.000;-0.755;-1.000;23.332;-438.000;-0.730;-2.000;34.563;-476.000;-0.793;-1.000;13.637;5
-426.000;-0.710;-1.000;3.381;-438.000;-0.730;-1.000;3.520;-484.000;-0.807;-1.000;2.075;-424.000;-0.707;-1.000;2.146;-453.000;-0.755;-1.000;5.213;-461.000;-0.768;0.000;19.000;-435.000;-0.725;0.000;26.513;-454.000;-0.757;0.000;8.140;5
-451.000;-0.752;-0.500;4.754;-485.000;-0.808;-1.000;4.759;-475.000;-0.792;-1.000;2.715;-458.000;-0.763;-1.000;3.479;-457.000;-0.762;-1.000;10.268;-516.000;-0.860;0.000;25.344;-423.000;-0.705;-0.500;34.317;-500.000;-0.833;-1.000;11.548;5
-423.000;-0.705;-1.000;3.631;-444.000;-0.740;-0.500;3.706;-501.000;-0.835;-1.000;2.224;-442.000;-0.737;-1.000;2.661;-446.000;-0.743;-1.000;6.751;-420.000;-0.700;-1.000;19.699;-409.000;-0.682;0.000;29.974;-415.000;-0.692;-1.000;9.423;5
-406.000;-0.677;-1.000;3.617;-441.000;-0.735;-1.000;3.640;-486.000;-0.810;-1.000;2.099;-435.000;-0.725;-1.000;2.393;-452.000;-0.753;-1.000;6.232;-484.000;-0.807;1.000;22.788;-459.000;-0.765;-1.000;31.913;-461.000;-0.768;-1.000;9.428;5
-423.000;-0.705;-1.000;4.306;-460.000;-0.767;-1.000;4.541;-484.000;-0.807;-1.000;2.481;-426.000;-0.710;-1.000;2.612;-414.000;-0.690;0.000;6.305;-389.000;-0.648;-1.000;23.051;-247.000;-0.412;-1.000;34.353;-461.000;-0.768;0.000;10.875;5
-418.000;-0.697;-1.000;4.009;-437.000;-0.728;-1.000;4.167;-472.000;-0.787;-1.000;2.475;-446.000;-0.743;-1.000;2.740;-436.000;-0.727;-1.000;6.398;-360.000;-0.600;-1.500;22.097;-307.000;-0.512;1.000;31.567;-399.000;-0.665;0.000;10.472;5
-411.000;-0.685;0.000;4.044;-448.000;-0.747;-1.000;4.079;-495.000;-0.825;-1.000;2.343;-441.000;-0.735;-1.000;2.406;-454.000;-0.757;-1.000;5.607;-446.000;-0.743;-1.000;21.032;-436.000;-0.727;-2.000;33.414;-421.000;-0.702;-1.000;10.260;5
-434.000;-0.723;-1.000;3.091;-453.000;-0.755;-1.000;3.105;-480.000;-0.800;-1.000;1.997;-453.000;-0.755;-1.000;2.170;-441.000;-0.735;-1.000;4.816;-470.000;-0.783;-0.500;17.375;-567.000;-0.945;0.500;27.375;-468.000;-0.780;0.000;7.726;5
-415.000;-0.692;0.000;5.931;-455.000;-0.758;0.000;5.857;-489.000;-0.815;-1.000;4.889;-436.000;-0.727;-1.000;4.402;-421.000;-0.702;-1.000;6.645;-525.000;-0.875;0.000;27.673;-512.000;-0.853;1.000;41.325;-439.000;-0.732;0.000;16.104;5
-422.000;-0.703;-1.000;3.341;-440.000;-0.733;-1.000;3.567;-472.000;-0.787;-1.000;2.209;-461.000;-0.768;-1.000;2.203;-468.000;-0.780;-1.000;4.302;-384.000;-0.640;-1.000;16.046;-316.000;-0.527;-1.000;26.122;-459.000;-0.765;-1.000;9.019;5
-406.000;-0.677;-1.000;3.500;-434.000;-0.723;-1.000;3.895;-497.000;-0.828;-1.000;2.365;-440.000;-0.733;-1.000;2.216;-445.000;-0.742;-1.000;4.635;-447.000;-0.745;-1.000;19.419;-442.000;-0.737;0.000;27.909;-447.000;-0.745;-1.000;8.714;5
-424.000;-0.707;-1.000;2.808;-446.000;-0.743;-1.000;3.154;-503.000;-0.838;-1.000;2.144;-416.000;-0.693;-1.000;1.912;-453.000;-0.755;-1.000;4.435;-510.000;-0.850;0.000;19.309;-480.000;-0.800;0.500;23.258;-434.000;-0.723;0.000;6.710;5
-438.000;-0.730;-1.000;5.350;-461.000;-0.768;-1.000;5.617;-490.000;-0.817;-1.000;2.864;-439.000;-0.732;-1.000;2.516;-418.000;-0.697;-1.000;5.806;-523.000;-0.872;-1.000;24.771;-407.000;-0.678;-2.000;35.828;-460.000;-0.767;-1.000;11.392;5
-441.000;-0.735;-1.000;2.750;-466.000;-0.777;-1.000;2.748;-493.000;-0.822;-1.000;1.888;-456.000;-0.760;-1.000;2.051;-430.000;-0.717;-1.000;4.260;-435.000;-0.725;-1.000;16.425;-456.000;-0.760;-1.000;22.275;-476.000;-0.793;0.000;6.409;5
-419.000;-0.698;-1.000;3.176;-439.000;-0.732;-1.000;3.218;-494.000;-0.823;-1.000;1.956;-401.000;-0.668;-1.000;2.038;-419.000;-0.698;-1.000;4.996;-408.000;-0.680;-1.000;20.204;-411.000;-0.685;1.000;26.856;-457.000;-0.762;-1.000;7.924;5
-409.000;-0.682;-1.000;3.327;-452.000;-0.753;-1.000;3.627;-483.000;-0.805;-1.000;2.087;-431.000;-0.718;-1.000;2.310;-424.000;-0.707;-1.000;5.188;-383.000;-0.638;-1.000;20.269;-250.000;-0.417;1.000;28.705;-389.000;-0.648;-0.500;8.530;5
-416.000;-0.693;0.000;4.975;-450.000;-0.750;-1.000;5.559;-494.000;-0.823;-1.000;3.741;-428.000;-0.713;-1.000;3.327;-436.000;-0.727;-1.000;6.316;-551.000;-0.918;-0.500;26.159;-488.000;-0.813;-1.000;38.873;-472.000;-0.787;-1.000;13.226;5
-399.000;-0.665;-1.000;5.180;-439.000;-0.732;0.000;5.690;-470.000;-0.783;-1.000;2.957;-434.000;-0.723;-1.000;2.767;-441.000;-0.735;-1.000;6.549;-605.000;-1.008;-0.500;25.297;-650.000;-1.083;-1.000;36.907;-465.000;-0.775;0.000;13.042;5
-452.000;-0.753;-1.000;6.351;-470.000;-0.783;-1.000;6.752;-509.000;-0.848;-1.000;3.564;-458.000;-0.763;-1.000;4.209;-463.000;-0.772;-1.000;10.751;-400.000;-0.667;-2.000;28.820;-308.000;-0.513;-2.000;42.104;-415.000;-0.692;0.000;15.921;5
-433.000;-0.722;-1.000;5.775;-442.000;-0.737;-1.000;5.934;-483.000;-0.805;-1.000;3.338;-444.000;-0.740;-1.000;3.672;-451.000;-0.752;-1.000;7.870;-527.000;-0.878;-1.000;25.758;-659.000;-1.098;-2.000;36.180;-457.000;-0.762;-1.000;14.834;5
