-470.000;-0.783;-1.000;1.425;-448.000;-0.747;-1.000;1.309;-460.000;-0.767;-1.000;1.315;-417.000;-0.695;-1.000;1.529;-422.000;-0.703;-1.000;1.408;-439.000;-0.732;-1.000;1.709;-384.000;-0.640;-1.000;1.869;-469.000;-0.782;-1.000;1.705;0.000
-487.000;-0.812;-1.000;1.393;-453.000;-0.755;-1.000;1.321;-457.000;-0.762;-1.000;1.268;-442.000;-0.737;-1.000;1.448;-389.000;-0.648;-1.000;1.375;-401.000;-0.668;-1.000;1.807;-410.000;-0.683;-1.000;1.840;-497.000;-0.828;-1.000;1.761;0.000
-491.000;-0.818;-1.000;1.480;-476.000;-0.793;-1.000;1.386;-480.000;-0.800;-1.000;1.511;-425.000;-0.708;-1.000;3.219;-413.000;-0.688;-1.000;1.659;-433.000;-0.722;-1.000;1.774;-411.000;-0.685;-1.000;1.909;-448.000;-0.747;-1.000;1.753;0.000
-448.000;-0.747;-1.000;1.456;-476.000;-0.793;-1.000;1.555;-457.000;-0.762;-1.000;1.303;-424.000;-0.707;-1.000;1.599;-398.000;-0.663;-1.000;1.436;-408.000;-0.680;-1.000;1.904;-453.000;-0.755;-1.000;1.875;-436.000;-0.727;-1.000;1.667;0.000
-450.000;-0.750;-1.000;5.291;-476.000;-0.793;-1.000;1.623;-477.000;-0.795;-1.000;1.358;-424.000;-0.707;-1.000;1.665;-422.000;-0.703;-1.000;1.518;-398.000;-0.663;-1.000;1.902;-394.000;-0.657;-1.000;2.052;-462.000;-0.770;-1.000;1.724;0.000
-466.000;-0.777;-1.000;1.447;-473.000;-0.788;-1.000;1.701;-459.000;-0.765;-1.000;1.315;-401.000;-0.668;-1.000;1.659;-394.000;-0.657;-1.000;1.753;-418.000;-0.697;-1.000;1.896;-405.000;-0.675;-1.000;2.046;-464.000;-0.773;-1.000;1.741;0.000
-446.000;-0.743;-1.000;1.525;-465.000;-0.775;-1.000;2.378;-468.000;-0.780;-1.000;1.372;-401.000;-0.668;-1.000;1.772;-397.000;-0.662;-1.000;1.712;-418.000;-0.697;-1.000;2.326;-429.000;-0.715;-1.000;2.229;-429.000;-0.715;-1.000;1.848;0.000
-456.000;-0.760;-1.000;1.412;-480.000;-0.800;-1.000;2.625;-446.000;-0.743;-1.000;1.273;-435.000;-0.725;-1.000;1.735;-423.000;-0.705;-1.000;1.638;-443.000;-0.738;-1.000;1.829;-419.000;-0.698;-1.000;2.295;-470.000;-0.783;-1.000;1.801;0.000
-456.000;-0.760;-1.000;1.479;-465.000;-0.775;-1.000;2.639;-464.000;-0.773;-1.000;1.350;-411.000;-0.685;-1.000;1.755;-413.000;-0.688;-1.000;1.579;-418.000;-0.697;-1.000;2.108;-425.000;-0.708;-1.000;2.387;-460.000;-0.767;-1.000;1.930;0.000
-467.000;-0.778;-1.000;1.379;-475.000;-0.792;-1.000;3.125;-467.000;-0.778;-1.000;1.402;-433.000;-0.722;-1.000;1.705;-401.000;-0.668;-1.000;1.588;-414.000;-0.690;-1.000;2.040;-411.000;-0.685;-1.000;2.260;-460.000;-0.767;-1.000;1.791;0.000
-455.000;-0.758;-1.000;2.401;-444.000;-0.740;-1.000;2.683;-482.000;-0.803;-1.000;1.405;-414.000;-0.690;-1.000;1.814;-371.000;-0.618;-1.000;1.655;-408.000;-0.680;-1.000;2.123;-401.000;-0.668;-1.000;2.579;-458.000;-0.763;-1.000;1.843;0.000
-456.000;-0.760;-1.000;1.401;-480.000;-0.800;-1.000;2.317;-459.000;-0.765;-1.000;1.346;-417.000;-0.695;-1.000;1.681;-406.000;-0.677;-1.000;1.524;-429.000;-0.715;-1.000;1.963;-422.000;-0.703;-1.000;2.297;-497.000;-0.828;-1.000;1.776;0.000
-294.000;-0.490;0.500;20.133;-458.000;-0.763;-1.500;16.697;-472.000;-0.787;0.000;13.182;-420.000;-0.700;-1.000;7.131;-466.000;-0.777;-1.000;11.728;-411.000;-0.685;-1.000;15.450;-406.000;-0.677;-1.000;13.403;-678.000;-1.130;-1.000;18.800;1.000
-453.000;-0.755;-1.000;17.965;-499.000;-0.832;-1.000;12.011;-536.000;-0.893;-1.000;10.813;-461.000;-0.768;-1.000;5.759;-432.000;-0.720;-1.500;10.912;-413.000;-0.688;-1.000;16.523;-436.000;-0.727;-1.000;9.039;-473.000;-0.788;-1.000;12.810;1.000
-423.000;-0.705;-0.500;16.319;-475.000;-0.792;-1.000;11.910;-483.000;-0.805;-1.000;10.731;-442.000;-0.737;-1.000;5.728;-430.000;-0.717;-1.000;10.216;-432.000;-0.720;-1.000;15.185;-435.000;-0.725;-1.000;7.459;-410.000;-0.683;-1.000;12.290;1.000
-398.000;-0.663;0.000;17.810;-449.000;-0.748;-1.000;11.707;-485.000;-0.808;-1.000;9.671;-442.000;-0.737;-1.000;5.252;-430.000;-0.717;-2.000;8.796;-449.000;-0.748;-1.000;13.835;-497.000;-0.828;-1.000;8.550;-543.000;-0.905;-1.000;11.731;1.000
-445.000;-0.742;-1.000;19.459;-487.000;-0.812;-1.000;12.820;-529.000;-0.882;-1.000;10.679;-428.000;-0.713;-1.000;5.863;-416.000;-0.693;-1.500;11.009;-405.000;-0.675;-2.000;14.382;-427.000;-0.712;-1.000;10.033;-463.000;-0.772;0.000;13.631;1.000
-384.000;-0.640;-1.000;19.670;-484.000;-0.807;-1.000;13.696;-482.000;-0.803;0.000;10.032;-425.000;-0.708;-1.000;6.007;-430.000;-0.717;-1.000;10.910;-374.000;-0.623;-1.000;14.344;-457.000;-0.762;-1.000;11.686;-434.000;-0.723;-1.000;13.332;1.000
-440.000;-0.733;0.000;18.609;-437.000;-0.728;-1.000;10.144;-502.000;-0.837;-0.500;9.736;-454.000;-0.757;-1.000;5.394;-439.000;-0.732;-2.000;10.344;-412.000;-0.687;-1.000;14.618;-415.000;-0.692;-1.000;9.138;-483.000;-0.805;-1.000;13.754;1.000
-439.000;-0.732;0.000;16.671;-465.000;-0.775;-2.000;9.765;-477.000;-0.795;-1.000;8.710;-401.000;-0.668;-1.000;5.199;-445.000;-0.742;-1.000;9.334;-439.000;-0.732;-2.000;11.720;-473.000;-0.788;-1.000;7.915;-503.000;-0.838;-1.000;13.360;1.000
-302.000;-0.503;0.500;21.118;-459.000;-0.765;-1.000;12.026;-453.000;-0.755;-1.000;10.219;-398.000;-0.663;-1.000;5.215;-412.000;-0.687;-1.000;9.043;-390.000;-0.650;-1.000;12.186;-427.000;-0.712;-1.000;7.519;-350.000;-0.583;0.000;16.059;1.000
-420.000;-0.700;0.000;18.345;-457.000;-0.762;-1.000;12.359;-500.000;-0.833;-1.000;9.977;-446.000;-0.743;-1.000;5.278;-461.000;-0.768;-1.000;8.885;-445.000;-0.742;-1.000;12.540;-442.000;-0.737;-1.000;7.035;-492.000;-0.820;-1.000;14.764;1.000
-393.000;-0.655;0.000;19.381;-477.000;-0.795;-1.000;13.432;-524.000;-0.873;-2.000;11.197;-444.000;-0.740;-1.000;5.404;-440.000;-0.733;-1.000;8.924;-467.000;-0.778;-1.000;12.578;-440.000;-0.733;-1.000;7.099;-443.000;-0.738;-1.000;16.236;1.000
-386.000;-0.643;-1.000;18.737;-470.000;-0.783;-1.000;12.588;-481.000;-0.802;-1.000;10.869;-430.000;-0.717;-1.000;5.044;-451.000;-0.752;-1.000;8.507;-423.000;-0.705;-2.000;12.182;-478.000;-0.797;-1.000;6.977;-461.000;-0.768;-2.000;14.502;1.000
-394.000;-0.657;-1.000;5.340;-466.000;-0.777;-1.000;5.156;-475.000;-0.792;-1.000;3.075;-445.000;-0.742;-1.000;3.517;-422.000;-0.703;-1.000;3.447;-456.000;-0.760;0.000;12.052;-492.000;-0.820;0.000;13.581;-419.000;-0.698;-1.000;6.852;2.000
-427.000;-0.712;-1.000;4.904;-413.000;-0.688;-1.000;5.018;-499.000;-0.832;-1.000;3.083;-410.000;-0.683;-1.000;3.244;-417.000;-0.695;-1.000;3.573;-420.000;-0.700;0.000;12.590;-397.000;-0.662;-1.000;13.951;-432.000;-0.720;-1.000;6.947;2.000
-350.000;-0.583;-1.000;5.336;-438.000;-0.730;-1.000;5.729;-506.000;-0.843;-1.000;3.243;-439.000;-0.732;-1.000;3.228;-437.000;-0.728;-1.000;3.623;-483.000;-0.805;0.000;14.118;-514.000;-0.857;-1.000;14.547;-489.000;-0.815;-1.000;7.537;2.000
-432.000;-0.720;-1.000;4.754;-469.000;-0.782;-1.000;4.868;-501.000;-0.835;-1.000;3.529;-421.000;-0.702;-1.000;3.327;-422.000;-0.703;0.000;3.713;-427.000;-0.712;0.000;13.069;-410.000;-0.683;0.000;14.312;-437.000;-0.728;-1.000;6.998;2.000
-398.000;-0.663;-1.000;4.712;-401.000;-0.668;-1.000;5.244;-479.000;-0.798;-1.000;3.317;-435.000;-0.725;-1.000;3.011;-432.000;-0.720;-1.000;3.799;-487.000;-0.812;1.000;15.174;-500.000;-0.833;-0.500;14.814;-462.000;-0.770;-1.000;6.138;2.000
-398.000;-0.663;-1.000;4.665;-458.000;-0.763;-1.000;5.449;-507.000;-0.845;-1.000;3.333;-448.000;-0.747;-1.000;3.004;-417.000;-0.695;-0.500;4.296;-389.000;-0.648;0.000;17.435;-357.000;-0.595;0.500;18.536;-447.000;-0.745;-1.000;5.793;2.000
-379.000;-0.632;-1.000;3.282;-440.000;-0.733;-1.000;4.284;-492.000;-0.820;-1.000;2.530;-440.000;-0.733;-1.000;2.588;-410.000;-0.683;-0.500;4.379;-398.000;-0.663;0.000;15.820;-453.000;-0.755;0.000;17.492;-491.000;-0.818;-1.000;5.178;2.000
-379.000;-0.632;-1.000;3.508;-423.000;-0.705;-1.000;4.127;-495.000;-0.825;-1.000;2.370;-441.000;-0.735;-1.000;2.323;-415.000;-0.692;-1.000;3.983;-459.000;-0.765;0.000;16.168;-451.000;-0.752;-1.000;13.962;-462.000;-0.770;-1.000;4.611;2.000
-392.000;-0.653;-1.000;3.651;-452.000;-0.753;-1.000;4.525;-477.000;-0.795;-1.000;2.436;-421.000;-0.702;-1.000;2.292;-430.000;-0.717;-1.000;3.916;-448.000;-0.747;0.000;16.067;-435.000;-0.725;0.000;14.559;-459.000;-0.765;-1.000;9.089;2.000
-412.000;-0.687;-1.000;3.555;-453.000;-0.755;-1.000;4.210;-481.000;-0.802;-1.000;2.478;-455.000;-0.758;-1.000;2.381;-423.000;-0.705;-1.000;3.914;-444.000;-0.740;-1.000;16.693;-468.000;-0.780;-1.000;14.211;-449.000;-0.748;-1.000;4.704;2.000
-422.000;-0.703;-1.000;3.963;-465.000;-0.775;-1.000;4.417;-483.000;-0.805;-1.000;2.685;-417.000;-0.695;-1.000;2.523;-424.000;-0.707;-1.000;4.028;-458.000;-0.763;0.000;16.198;-476.000;-0.793;0.000;16.479;-434.000;-0.723;-1.000;5.093;2.000
-372.000;-0.620;-1.000;4.107;-435.000;-0.725;-1.000;4.513;-504.000;-0.840;-1.000;2.609;-442.000;-0.737;-1.000;2.434;-467.000;-0.778;-1.000;3.949;-456.000;-0.760;0.000;16.033;-387.000;-0.645;0.000;15.146;-463.000;-0.772;-1.000;4.857;2.000
